samp_name,sampleID,db_name,metric,value
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,mean_entropy,0.39763316342177646
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,mean_confidence,0.8024727631167194
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,n_total_classified_reads,3354322
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,n_reads,1583726
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,pct_of_classified_passing,0.47214489247007296
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,seq_depth,9535928
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,percent_classified,0.3517562213137515
ORNL_029-M-20170621-COMP_gtdb_207,ORNL_029-M-20170621-COMP,gtdb_207,percent_passing,0.1660799032878604
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,mean_consistency,0.8461836344305105
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,mean_multiplicity,1.8531149532909623
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,mean_entropy,0.36990445709209735
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,mean_confidence,0.8170720010268014
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,n_total_classified_reads,1359587
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,n_reads,647455
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,pct_of_classified_passing,0.47621446807008305
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,seq_depth,3597584
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,percent_classified,0.3779166796383351
BONA_013-M-20190828-COMP_soil_microbe_db,BONA_013-M-20190828-COMP,soil_microbe_db,percent_passing,0.17996939056878172
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,mean_consistency,0.8127341326162381
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,mean_multiplicity,2.017262172579296
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,mean_entropy,0.4480763584793674
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,mean_confidence,0.77572321955746
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,n_total_classified_reads,6787674
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,n_reads,2435056
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,pct_of_classified_passing,0.3587467518328075
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,seq_depth,14618040
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,percent_classified,0.4643354375826034
BONA_013-O-20180919-COMP_soil_microbe_db,BONA_013-O-20180919-COMP,soil_microbe_db,percent_passing,0.1665788299936243
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,mean_consistency,0.8345348846945548
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,mean_multiplicity,2.005830883746694
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,mean_entropy,0.4217823872579397
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,mean_confidence,0.7936799104738842
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,n_total_classified_reads,2036398
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,n_reads,880092
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,pct_of_classified_passing,0.43218074266425327
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,seq_depth,4714508
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,percent_classified,0.4319428453615944
BONA_013-O-20190828-COMP_soil_microbe_db,BONA_013-O-20190828-COMP,soil_microbe_db,percent_passing,0.18667737969688455
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,mean_consistency,0.8766772102873829
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,mean_multiplicity,1.6950219522457246
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,mean_entropy,0.3088986273058957
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,mean_confidence,0.8448194110633939
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,n_total_classified_reads,1934654
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,n_reads,1066889
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,pct_of_classified_passing,0.5514624320421119
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,seq_depth,4795918
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,percent_classified,0.4033959713239467
BONA_013-O-20200915-COMP_soil_microbe_db,BONA_013-O-20200915-COMP,soil_microbe_db,percent_passing,0.2224577234222937
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,mean_consistency,0.8765001050943962
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,mean_multiplicity,1.6239699498736535
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,mean_entropy,0.2823027876520148
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,mean_confidence,0.8580322817622997
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,n_total_classified_reads,1479661
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,n_reads,849343
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,pct_of_classified_passing,0.5740118851547753
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,seq_depth,4207665
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,percent_classified,0.3516584614031773
BONA_070-M-20190826-COMP_soil_microbe_db,BONA_070-M-20190826-COMP,soil_microbe_db,percent_passing,0.2018561363606656
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,mean_consistency,0.8606558169238505
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,mean_multiplicity,1.7588602056442793
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,mean_entropy,0.35804271934855586
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,mean_confidence,0.8179793086395508
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,n_total_classified_reads,36568
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,n_reads,17948
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,pct_of_classified_passing,0.4908116385911179
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,seq_depth,72919
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,percent_classified,0.5014879523855237
BONA_070-O-20180918-COMP_soil_microbe_db,BONA_070-O-20180918-COMP,soil_microbe_db,percent_passing,0.2461361236440434
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,mean_consistency,0.9064784376471928
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,mean_multiplicity,1.5684589566338438
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,mean_entropy,0.25113252780641565
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,mean_confidence,0.8736509798465671
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,n_total_classified_reads,2474395
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,n_reads,1564313
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,pct_of_classified_passing,0.6322001943909521
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,seq_depth,5411582
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,percent_classified,0.4572405998837309
BONA_070-O-20200916-COMP_soil_microbe_db,BONA_070-O-20200916-COMP,soil_microbe_db,percent_passing,0.2890675961299302
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,mean_consistency,0.8083813201462503
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,mean_multiplicity,2.1142621507241803
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,mean_entropy,0.47066274508197553
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,mean_confidence,0.7695844437231129
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,n_total_classified_reads,1217376
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,n_reads,441857
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,pct_of_classified_passing,0.36295852719291327
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,seq_depth,2921116
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,percent_classified,0.4167503104977687
BONA_071-M-20190826-COMP_soil_microbe_db,BONA_071-M-20190826-COMP,soil_microbe_db,percent_passing,0.15126307890545942
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,mean_consistency,0.8170192536042833
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,mean_multiplicity,2.107171025002817
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,mean_entropy,0.4710323294723135
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,mean_confidence,0.7677137040332486
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,n_total_classified_reads,5564853
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,n_reads,1990234
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,pct_of_classified_passing,0.3576435891478176
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,seq_depth,11605222
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,percent_classified,0.4795128434423745
BONA_071-O-20180918-COMP_soil_microbe_db,BONA_071-O-20180918-COMP,soil_microbe_db,percent_passing,0.17149469437120635
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,mean_consistency,0.8353349689595823
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,mean_multiplicity,1.9443201775054697
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,mean_entropy,0.405996459928654
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,mean_confidence,0.7997780466577643
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,n_total_classified_reads,1389929
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,n_reads,614165
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,pct_of_classified_passing,0.44186789397156256
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,seq_depth,3373232
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,percent_classified,0.4120466662239656
BONA_071-O-20190826-COMP_soil_microbe_db,BONA_071-O-20190826-COMP,soil_microbe_db,percent_passing,0.18207019262238708
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,mean_consistency,0.8006727931103151
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,mean_multiplicity,2.236013755457623
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,mean_entropy,0.5300644443766863
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,mean_confidence,0.7356210086279255
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,n_total_classified_reads,2691877
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,n_reads,893810
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,pct_of_classified_passing,0.3320396882918499
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,seq_depth,6061794
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,percent_classified,0.4440726623174592
TALL_006-M-20180620-COMP_gtdb_207,TALL_006-M-20180620-COMP,gtdb_207,percent_passing,0.14744974837482103
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,mean_consistency,0.839852325619579
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,mean_multiplicity,1.855867247279146
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,mean_entropy,0.38170005979378147
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,mean_confidence,0.8090476728259147
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,n_total_classified_reads,2444545
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,n_reads,1189708
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,pct_of_classified_passing,0.48667870708045874
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,seq_depth,6311122
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,percent_classified,0.38733920846404174
TALL_006-M-20190617-COMP_gtdb_207,TALL_006-M-20190617-COMP,gtdb_207,percent_passing,0.1885097451768481
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,mean_consistency,0.8515802116893516
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,mean_multiplicity,1.8814953432247177
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,mean_entropy,0.38376640764428216
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,mean_confidence,0.8093911565887286
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,n_total_classified_reads,1182578
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,n_reads,581188
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,pct_of_classified_passing,0.4914584915329052
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,seq_depth,3589031
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,percent_classified,0.3294978505340299
TALL_006-M-20200709-COMP_gtdb_207,TALL_006-M-20200709-COMP,gtdb_207,percent_passing,0.16193451658678903
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,mean_consistency,0.825243017331102
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,mean_multiplicity,1.9743049994575357
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,mean_entropy,0.4470802750018804
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,mean_confidence,0.7730598350974599
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,n_total_classified_reads,3871220
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,n_reads,1474085
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,pct_of_classified_passing,0.3807804774722181
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,seq_depth,13757798
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,percent_classified,0.28138369236123395
TALL_006-O-20140707-COMP_gtdb_207,TALL_006-O-20140707-COMP,gtdb_207,percent_passing,0.1071454167302064
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,mean_consistency,0.7999703347037026
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,mean_multiplicity,2.267993680988608
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,mean_entropy,0.5410266696337912
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,mean_confidence,0.73013254259987
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,n_total_classified_reads,6080065
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,n_reads,1986201
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,pct_of_classified_passing,0.32667430364642486
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,seq_depth,12708500
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,percent_classified,0.4784250698351497
TALL_007-M-20160823-COMP_gtdb_207,TALL_007-M-20160823-COMP,gtdb_207,percent_passing,0.1562891765353897
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,mean_consistency,0.8454222162721013
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,mean_multiplicity,1.897509469952125
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,mean_entropy,0.3908534660760139
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,mean_confidence,0.8061160644366179
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,n_total_classified_reads,1967011
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,n_reads,951754
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,pct_of_classified_passing,0.48385799571024257
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,seq_depth,5930780
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,percent_classified,0.331661434077811
TALL_007-M-20170612-COMP_gtdb_207,TALL_007-M-20170612-COMP,gtdb_207,percent_passing,0.1604770367472744
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,mean_consistency,0.8176213627366448
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,mean_multiplicity,2.029613526025885
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,mean_entropy,0.4573507844773915
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,mean_confidence,0.7695589398167448
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,n_total_classified_reads,2752087
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,n_reads,1080309
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,pct_of_classified_passing,0.3925417328739971
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,seq_depth,7191763
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,percent_classified,0.3826720930597963
TALL_007-M-20180620-COMP_gtdb_207,TALL_007-M-20180620-COMP,gtdb_207,percent_passing,0.1502147665322119
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,mean_consistency,0.821324789454633
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,mean_multiplicity,1.9787357488903716
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,mean_entropy,0.4298821627319917
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,mean_confidence,0.7862654068259484
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,n_total_classified_reads,1689079
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,n_reads,740215
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,pct_of_classified_passing,0.4382358670020763
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,seq_depth,4317129
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,percent_classified,0.3912505278392191
TALL_007-M-20190618-COMP_gtdb_207,TALL_007-M-20190618-COMP,gtdb_207,percent_passing,0.17146001428264016
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,mean_consistency,0.853917418521582
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,mean_multiplicity,1.8444614853147112
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,mean_entropy,0.3709412001416001
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,mean_confidence,0.8150721077722243
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,n_total_classified_reads,1725264
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,n_reads,869006
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,pct_of_classified_passing,0.5036945070435597
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,seq_depth,5397307
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,percent_classified,0.3196527453413341
TALL_007-M-20200708-COMP_gtdb_207,TALL_007-M-20200708-COMP,gtdb_207,percent_passing,0.1610073319898238
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,mean_consistency,0.8033812237822819
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,mean_multiplicity,2.203970224723752
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,mean_entropy,0.5176030613884208
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,mean_confidence,0.7417238131845546
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,n_total_classified_reads,17031177
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,n_reads,5915156
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,pct_of_classified_passing,0.34731340059468585
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,seq_depth,39031616
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,percent_classified,0.43634311733339454
TALL_007-O-20170612-COMP_gtdb_207,TALL_007-O-20170612-COMP,gtdb_207,percent_passing,0.15154781190714728
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,mean_consistency,0.8110427981978107
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,mean_multiplicity,2.141537265011141
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,mean_entropy,0.4957034562589245
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,mean_confidence,0.7516450656975058
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,n_total_classified_reads,6377430
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,n_reads,2302882
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,pct_of_classified_passing,0.3610987498098764
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,seq_depth,15321647
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,percent_classified,0.41623658344302017
TALL_044-M-20160822-COMP_gtdb_207,TALL_044-M-20160822-COMP,gtdb_207,percent_passing,0.1503025099064089
TALL_044-M-20170614-COMP_gtdb_207,TALL_044-M-20170614-COMP,gtdb_207,mean_consistency,0.8428786023147049
TALL_044-M-20170614-COMP_gtdb_207,TALL_044-M-20170614-COMP,gtdb_207,mean_multiplicity,1.9197044848593177
TALL_044-M-20170614-COMP_gtdb_207,TALL_044-M-20170614-COMP,gtdb_207,mean_entropy,0.3993019004452793
TALL_044-M-20170614-COMP_gtdb_207,TALL_044-M-20170614-COMP,gtdb_207,mean_confidence,0.8019007572126958
TALL_044-M-20170614-COMP_gtdb_207,TALL_044-M-20170614-COMP,gtdb_207,n_total_classified_reads,671370
